val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_time,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,oversample,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,datetime,trials,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel
1.0,1.0,0.946626464899306,1.0,1.0,1.0,1.0,1.0,0.8617521367521368,0.8910256410256411,0.9028571428571428,0.9433760683760684,0.9457142857142856,0.9028571428571428,0.8744761904761905,0.8910256410256411,0.9984895372826408,0.0266215801239013,0.005,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,9,2,2,0.0,0,20240111_030846,2.0,612.0,342.0,5.0,1.0,0.0,0.4,3.0
0.9765333333333333,0.988,0.946626464899306,0.9866666666666668,0.9977777777777778,0.986497175141243,0.9874237288135592,0.9878367346938776,0.8963675213675213,0.9166666666666666,0.92,0.9476495726495724,0.9533333333333334,0.92,0.9038095238095236,0.9166666666666666,0.9986735271018709,0.0192060470581054,0.002,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,2,1,0.1,0,20240111_123003,1.0,342.0,196.0,5.0,1.0,2.0,0.2,2.0
0.9710849673202616,0.9822745098039216,0.946626464899306,0.9783529411764704,0.991638418079096,0.9798305084745764,0.9820715630885122,0.9819183673469388,0.8993589743589743,0.9166666666666666,0.92,0.9497863247863249,0.9504761904761904,0.92,0.9043809523809524,0.9166666666666666,0.9956338619633416,0.0198123455047607,0.006,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,5,1,0,0.7,3,20240111_135034,1.0,342.0,512.0,9.0,2.0,2.0,0.6,3.0
1.0,1.0,0.946626464899306,1.0,1.0,1.0,1.0,1.0,0.9134615384615384,0.9262820512820512,0.9314285714285714,0.9455128205128204,0.9485714285714286,0.9314285714285714,0.92,0.9262820512820512,0.9950446260492104,0.0247602462768554,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,6,2,2,0.1,3,20240111_180953,1.0,128.0,64.0,9.0,1.0,2.0,0.7,0.0
0.9428571428571428,0.9714285714285716,0.946626464899306,0.9714285714285716,1.0,0.975,0.975,0.9666666666666668,0.8803418803418802,0.903846153846154,0.9085714285714286,0.9476495726495724,0.9504761904761904,0.9085714285714286,0.8885714285714286,0.903846153846154,0.9967395044881592,0.0342087745666503,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,2,2,0.4,2,20240111_190845,1.0,512.0,256.0,8.0,2.0,2.0,0.6,3.0
0.9466765322481194,0.9752497225305216,0.946626464899306,0.969515353311136,1.0,0.9697175141242936,0.9731073446327684,0.9738775510204082,0.9036324786324786,0.9262820512820512,0.9314285714285714,0.9647435897435898,0.9666666666666666,0.9314285714285714,0.9110476190476192,0.9262820512820512,0.9986918409033216,0.0207560062408447,0.001,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,22,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,9,1,0,0.4,0,20240112_155016,1.0,256.0,196.0,5.0,2.0,1.0,0.8,2.0
0.9333333333333332,0.9657894736842106,0.946626464899306,0.9657894736842106,0.9976744186046512,0.9676532769556024,0.967618040873855,0.9638888888888888,0.9049145299145298,0.9230769230769232,0.9257142857142856,0.9551282051282052,0.9571428571428572,0.9257142857142856,0.9104761904761904,0.9230769230769232,0.9982129137002568,0.0201139450073242,0.003,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,23,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,1,0,0.8,3,20240112_170513,1.0,196.0,196.0,6.0,1.0,1.0,0.6,2.0
0.9023809523809524,0.9461180124223604,0.946626464899306,0.9497929606625256,0.9950617283950616,0.9349206349206348,0.9408289241622574,0.9381422924901186,0.8621794871794872,0.8878205128205128,0.8914285714285715,0.936965811965812,0.9409523809523808,0.8914285714285715,0.8704761904761904,0.8878205128205128,0.9971257979280702,0.0221590995788574,0.008,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,5,2,0,0.0,3,20240112_202522,1.0,256.0,196.0,8.0,2.0,1.0,0.1,2.0
1.0,1.0,0.9466207759699624,1.0,1.0,1.0,1.0,1.0,0.8673076923076922,0.8942307692307693,0.8971428571428571,0.9508547008547008,0.9514285714285714,0.8971428571428571,0.872,0.8942307692307693,0.9945833737940576,0.0311870574951171,0.004,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,1,1,0.7,3,20240112_184358,1.0,512.0,128.0,9.0,2.0,1.0,0.6,0.0
0.9619047619047618,0.9857142857142858,0.9466207759699624,0.9714285714285716,1.0,0.9714285714285716,0.980952380952381,0.9833333333333332,0.9042735042735044,0.9230769230769232,0.9257142857142856,0.9604700854700854,0.9609523809523812,0.9257142857142856,0.9093333333333332,0.9230769230769232,0.994565272943786,0.0304169654846191,0.001,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,21,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,8,2,2,0.6,3,20240112_115427,1.0,256.0,196.0,8.0,2.0,1.0,0.4,2.0
1.0,1.0,0.9466207759699624,1.0,1.0,1.0,1.0,1.0,0.8792735042735044,0.907051282051282,0.9142857142857144,0.9487179487179488,0.9514285714285714,0.9142857142857144,0.8895238095238096,0.907051282051282,0.996868339951856,0.0202598571777343,0.007,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,9,2,1,0.0,3,20240112_080826,1.0,256.0,128.0,5.0,1.0,0.0,0.8,0.0
1.0,1.0,0.9466207759699624,1.0,1.0,1.0,1.0,1.0,0.8606837606837607,0.8846153846153846,0.8914285714285715,0.9294871794871796,0.9333333333333332,0.8914285714285715,0.8697142857142857,0.8846153846153846,0.995947113148628,0.0247139930725097,0.001,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,5,2,0,0.7,0,20240112_053219,1.0,64.0,64.0,6.0,2.0,0.0,0.0,3.0
0.9531531531531532,0.972972972972973,0.9466207759699624,0.9783783783783784,0.9953488372093025,0.9768498942917548,0.9737491190979564,0.972222222222222,0.8713675213675214,0.9006410256410257,0.9085714285714286,0.9476495726495724,0.9495238095238095,0.9085714285714286,0.8811428571428571,0.9006410256410257,0.9969603348614712,0.0219545364379882,0.0008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,7,1,1,0.6,2,20240111_205127,1.0,612.0,128.0,9.0,2.0,2.0,0.1,0.0
0.9791194968553458,0.9905660377358492,0.9466207759699624,0.9874213836477987,0.9977777777777778,0.9866666666666668,0.9864444444444443,0.99,0.8835470085470086,0.903846153846154,0.9028571428571428,0.939102564102564,0.9428571428571428,0.9028571428571428,0.8857142857142857,0.903846153846154,0.994544829630538,0.0180771350860595,0.001,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,9,1,1,0.0,2,20240111_144352,1.0,,,,,,,
0.9636363636363636,0.9818181818181818,0.9466207759699624,0.9818181818181818,1.0,0.9833333333333332,0.9833333333333332,0.98,0.9014957264957264,0.9230769230769232,0.9257142857142856,0.9636752136752136,0.9628571428571427,0.9257142857142856,0.9062857142857144,0.9230769230769232,0.9932388000456568,0.0295112133026123,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,9,2,1,0.6,2,20240111_024134,1.0,612.0,64.0,9.0,2.0,2.0,0.1,2.0
0.953527211421948,0.9758139718666036,0.946615087040619,0.973182392919235,0.9953488372093025,0.9723044397463004,0.9738195912614516,0.975,0.8908119658119659,0.907051282051282,0.9142857142857144,0.9487179487179488,0.9495238095238095,0.9142857142857144,0.8977142857142857,0.907051282051282,0.9970514779663674,0.0199158191680908,0.003,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,20,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,8,2,0,0.5,2,20240111_152139,1.0,196.0,64.0,9.0,1.0,2.0,0.0,3.0
1.0,1.0,0.946615087040619,1.0,1.0,1.0,1.0,1.0,0.8602564102564102,0.8846153846153846,0.8857142857142857,0.936965811965812,0.938095238095238,0.8857142857142857,0.865142857142857,0.8846153846153846,0.9900306905240134,0.025562047958374,0.003,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,9,2,1,0.8,0,20240111_214521,,,,,,,,
1.0,1.0,0.946615087040619,1.0,1.0,1.0,1.0,1.0,0.876923076923077,0.9006410256410257,0.9028571428571428,0.936965811965812,0.9361904761904762,0.9028571428571428,0.8815238095238095,0.9006410256410257,0.997604938082315,0.0241560935974121,0.0008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,6,2,2,0.0,0,20240112_070046,1.0,196.0,612.0,5.0,2.0,2.0,0.2,3.0
0.946420104314841,0.973186344238976,0.9466150870406188,0.9705547652916074,0.9977272727272728,0.9723044397463004,0.9738900634249472,0.972222222222222,0.8824786324786325,0.9006410256410257,0.9028571428571428,0.9348290598290596,0.9390476190476188,0.9028571428571428,0.8885714285714286,0.9006410256410257,0.9953018710742452,0.0200557708740234,0.002,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,20,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,5,2,0,0.3,0,20240112_193514,1.0,128.0,64.0,8.0,2.0,1.0,0.7,0.0
0.9606716943187532,0.9822714932126696,0.9466150870406188,0.9764645550527904,1.0,0.9797740112994352,0.9831261770244822,0.9817142857142857,0.9089743589743592,0.9230769230769232,0.9257142857142856,0.9551282051282052,0.9552380952380952,0.9257142857142856,0.9129523809523808,0.9230769230769232,0.9968998567264464,0.0204532146453857,0.006,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,8,2,2,0.4,0,20240112_072338,1.0,64.0,342.0,9.0,2.0,2.0,0.3,3.0
0.9611190137505928,0.978805120910384,0.9466150870406188,0.978805120910384,0.9954545454545456,0.9771670190274842,0.9771670190274842,0.977777777777778,0.8536324786324786,0.8814102564102564,0.88,0.9332264957264956,0.933809523809524,0.88,0.8548571428571429,0.8814102564102564,0.996628556923554,0.0186190605163574,0.0008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,20,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,2,0,0.0,3,20240111_070221,1.0,,,,,,,
0.9688285570638512,0.9863499245852188,0.9466093981112756,0.9805429864253394,1.0,0.9831638418079096,0.9865160075329568,0.9858367346938774,0.8989316239316241,0.9166666666666666,0.92,0.9497863247863249,0.9514285714285714,0.92,0.9045714285714286,0.9166666666666666,0.9971445376318808,0.021639347076416,0.002,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,5,1,2,0.8,2,20240111_101855,1.0,342.0,612.0,9.0,1.0,1.0,0.7,3.0
0.9884057971014492,0.9913043478260868,0.9466093981112756,0.9956521739130434,0.9964285714285716,0.9928571428571428,0.9904761904761904,0.9913043478260868,0.8818376068376068,0.9006410256410257,0.9028571428571428,0.9401709401709402,0.9428571428571428,0.9028571428571428,0.8874285714285715,0.9006410256410257,0.9964811947072264,0.0221869945526123,0.002,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,8,2,2,0.6,0,20240111_142627,1.0,256.0,256.0,9.0,2.0,2.0,0.0,2.0
0.978178178178178,0.9863363363363364,0.9466093981112756,0.989114114114114,0.9953488372093025,0.9860465116279068,0.9844961240310076,0.986111111111111,0.9175213675213676,0.935897435897436,0.9371428571428572,0.9626068376068376,0.9647619047619046,0.9371428571428572,0.9215238095238094,0.935897435897436,0.9975868372320436,0.0204763412475585,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,7,1,0,0.5,3,20240112_193624,1.0,128.0,256.0,9.0,2.0,0.0,0.6,3.0
0.984156862745098,0.9920784313725493,0.9466093981112754,0.9920784313725493,1.0,0.993276836158192,0.993276836158192,0.9919183673469388,0.8662393162393162,0.8878205128205128,0.8971428571428571,0.9348290598290596,0.94,0.8971428571428571,0.8777142857142857,0.8878205128205128,0.9966289828259132,0.0198054313659667,0.003,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,8,2,0,0.6,0,20240110_174817,1.0,196.0,64.0,8.0,2.0,1.0,0.3,3.0
0.9236363636363636,0.9618181818181816,0.9466093981112754,0.9618181818181816,1.0,0.9636363636363636,0.9636363636363636,0.9577777777777776,0.9113247863247864,0.9294871794871796,0.9314285714285714,0.9604700854700854,0.9590476190476188,0.9314285714285714,0.9152380952380952,0.9294871794871796,0.99826785510461,0.0247063636779785,0.0008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,5,2,1,0.4,0,20240110_201523,1.0,128.0,128.0,7.0,1.0,1.0,0.7,3.0
0.9603603603603604,0.981081081081081,0.9466093981112754,0.9783783783783784,1.0,0.9815010570824524,0.9830514446793516,0.9805555555555556,0.892948717948718,0.9134615384615384,0.9142857142857144,0.9529914529914528,0.9533333333333334,0.9142857142857144,0.8948571428571428,0.9134615384615384,0.9936981357401928,0.0218126773834228,0.008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,7,2,1,0.2,0,20240111_045410,1.0,64.0,196.0,7.0,1.0,0.0,0.8,0.0
1.0,1.0,0.9466093981112754,1.0,1.0,1.0,1.0,1.0,0.8944444444444445,0.9134615384615384,0.9085714285714286,0.9476495726495724,0.9447619047619048,0.9085714285714286,0.8927619047619046,0.9134615384615384,0.9948778852755332,0.0523023605346679,0.005,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,5,2,0,0.3,2,20240111_124102,1.0,342.0,196.0,7.0,2.0,2.0,0.6,0.0
1.0,1.0,0.9466093981112754,1.0,1.0,1.0,1.0,1.0,0.8952991452991454,0.907051282051282,0.9028571428571428,0.9284188034188032,0.9333333333333332,0.9028571428571428,0.8961904761904761,0.907051282051282,0.9981933221917274,0.0220744609832763,0.0008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,7,2,1,0.8,3,20240111_134945,2.0,,,,,,,
0.9644381223328592,0.9839971550497866,0.9466093981112754,0.9786628733997156,1.0,0.9816067653276956,0.9846723044397464,0.9833333333333334,0.9017094017094016,0.9262820512820512,0.9314285714285714,0.9615384615384616,0.9657142857142856,0.9314285714285714,0.9104761904761904,0.9262820512820512,0.9971076970777988,0.020277976989746,0.007,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,5,2,0,0.2,2,20240111_162852,1.0,196.0,512.0,6.0,2.0,2.0,0.5,3.0
0.9453333333333334,0.9753333333333334,0.9466093981112754,0.9673333333333334,1.0,0.9708994708994708,0.9756613756613756,0.9739130434782608,0.8767094017094018,0.9006410256410257,0.9028571428571428,0.9444444444444444,0.9438095238095238,0.9028571428571428,0.8811428571428571,0.9006410256410257,0.9944715744247336,0.0227372646331787,0.006,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,7,2,1,0.2,2,20240111_231512,1.0,612.0,612.0,7.0,1.0,1.0,0.4,0.0
0.9236363636363636,0.9618181818181816,0.9466093981112754,0.9618181818181816,1.0,0.9636363636363636,0.9636363636363636,0.9577777777777776,0.8797008547008548,0.903846153846154,0.9085714285714286,0.9465811965811964,0.9485714285714286,0.9085714285714286,0.8874285714285715,0.903846153846154,0.996868339951856,0.0261399745941162,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,2,1,0.4,0,20240112_120720,1.0,342.0,256.0,8.0,1.0,1.0,0.8,2.0
0.963963963963964,0.9837837837837836,0.9466093981112754,0.9783783783783784,1.0,0.9815010570824524,0.984566596194503,0.9833333333333334,0.8561965811965812,0.8814102564102564,0.8857142857142857,0.9220085470085468,0.923809523809524,0.8857142857142857,0.8636190476190476,0.8814102564102564,0.9961496297204888,0.0203211307525634,0.007,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,7,1,0,0.6,2,20240112_150742,1.0,128.0,196.0,5.0,2.0,2.0,0.7,3.0
0.9370697012802276,0.9682076813655762,0.9466093981112754,0.9663821716453296,0.9968992248062016,0.963107822410148,0.9643481324876676,0.9666666666666668,0.8619658119658118,0.8846153846153846,0.8914285714285715,0.9294871794871796,0.9323809523809524,0.8914285714285715,0.871047619047619,0.8846153846153846,0.9983042697563328,0.0202715396881103,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,8,1,0,0.7,2,20240112_194324,1.0,64.0,256.0,6.0,2.0,0.0,0.5,2.0
0.9636363636363636,0.9818181818181818,0.9466093981112754,0.9818181818181818,1.0,0.9818181818181818,0.9818181818181818,0.98,0.8559829059829058,0.8878205128205128,0.8857142857142857,0.939102564102564,0.94,0.8857142857142857,0.8575238095238095,0.8878205128205128,0.994012664632557,0.0242679119110107,0.005,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,5,2,1,0.6,0,20240112_224750,1.0,196.0,342.0,7.0,2.0,1.0,0.3,2.0
0.9636363636363636,0.9818181818181818,0.946603709181932,0.9818181818181818,1.0,0.9833333333333332,0.9833333333333332,0.98,0.8540598290598291,0.8846153846153846,0.8857142857142857,0.939102564102564,0.9371428571428572,0.8857142857142857,0.8579047619047618,0.8846153846153846,0.9950701801907704,0.0215561389923095,0.001,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,7,1,0,0.6,0,20240112_015924,,,,,,,,
0.9636923076923076,0.9824615384615384,0.946603709181932,0.9786153846153848,0.9983050847457626,0.9797740112994352,0.982015065913371,0.981877551020408,0.8835470085470086,0.903846153846154,0.9028571428571428,0.941239316239316,0.9419047619047618,0.9028571428571428,0.8866666666666666,0.903846153846154,0.9972163021794276,0.0179619789123535,0.003,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,2,2,0.5,2,20240111_203744,,,,,,,,
0.9369696969696972,0.971818181818182,0.946603709181932,0.9618181818181816,1.0,0.9651515151515152,0.9712121212121212,0.9688888888888888,0.8617521367521368,0.8878205128205128,0.8914285714285715,0.938568376068376,0.9314285714285714,0.8914285714285715,0.864952380952381,0.8878205128205128,0.9937488181209528,0.0229854583740234,0.008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,5,1,1,0.4,0,20240110_144814,1.0,,,,,,,
0.9619047619047618,0.9857142857142858,0.946603709181932,0.9714285714285716,1.0,0.975,0.9833333333333332,0.9833333333333332,0.844871794871795,0.875,0.88,0.9316239316239316,0.9371428571428572,0.88,0.854857142857143,0.875,0.994878737080252,0.0412502288818359,0.005,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,6,2,1,0.6,0,20240110_154450,1.0,612.0,128.0,9.0,2.0,0.0,0.1,2.0
0.9711711711711712,0.9864864864864864,0.946603709181932,0.9837837837837838,1.0,0.9861522198731502,0.9876673713883016,0.986111111111111,0.9061965811965812,0.9198717948717948,0.92,0.9540598290598288,0.9533333333333333,0.92,0.908,0.9198717948717948,0.9970893832763476,0.0219483375549316,0.001,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,5,1,0,0.6,0,20240110_164902,1.0,342.0,256.0,8.0,2.0,2.0,0.7,2.0
0.9659507290095526,0.9842699849170436,0.946603709181932,0.9803861236802413,1.0,0.9831073446327684,0.9853483992467044,0.9838367346938776,0.8985042735042734,0.9134615384615384,0.9085714285714286,0.941239316239316,0.9419047619047618,0.9085714285714286,0.8980952380952382,0.9134615384615384,0.9966460189202864,0.0186500549316406,0.006,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,2,0,0.8,2,20240110_184358,,,,,,,,
0.9619047619047618,0.9857142857142858,0.946603709181932,0.9714285714285716,1.0,0.9714285714285716,0.980952380952381,0.9833333333333332,0.880982905982906,0.903846153846154,0.9028571428571428,0.9444444444444444,0.9438095238095238,0.9028571428571428,0.8830476190476192,0.903846153846154,0.9969782227605628,0.0298564434051513,0.004,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,2,0,0.0,2,20240110_231914,1.0,342.0,196.0,5.0,2.0,2.0,0.5,3.0
